CHR	HOTSTART	HOTEND	COLDSTART	COLDEND
chr8	 55766446	 55771446	 55806446	 55811446
chr8	 55791446	 55795446	 55701446	 55705446
chr8	 55820446	 55825446	 55799446	 55804446
chr8	 55913446	 55916446	 55936446	 55939446
chr8	 56057446	 56064446	 56029446	 56036446
chr8	 56113446	 56117446	 56136446	 56140446
chr8	 56119446	 56122446	 56297446	 56300446
chr8	 56287446	 56292446	 56154446	 56159446
chr8	 56344446	 56347446	 56371446	 56374446
chr8	 56402446	 56405446	 57489446	 57492446
chr8	 56448446	 56451446	 57481446	 57484446
chr8	 56534446	 56537446	 56568446	 56571446
chr8	 56591446	 56598446	 56667446	 56674446
chr8	 56601446	 56607446	 56668446	 56674446
chr8	 56797446	 56803446	 56877446	 56883446
chr8	 56865446	 56869446	 57490446	 57494446
chr8	 57050446	 57071446	 57262446	 57283446
chr8	 57208446	 57215446	 57180446	 57187446
chr8	 57299446	 57303446	 57325446	 57329446
chr8	 57309446	 57312446	 57360446	 57363446
chr8	 57436446	 57439446	 57485446	 57488446
chr8	 57506446	 57509446	 57532446	 57535446
chr8	 57559446	 57562446	 57549446	 57552446
chr8	 57606446	 57611446	 57486446	 57491446
chr8	 57636446	 57641446	 57539446	 57544446
chr8	 57651446	 57655446	 57534446	 57538446
chr8	 57733446	 57739446	 57593446	 57599446
chr8	 57774446	 57777446	 59658446	 59661446
chr8	 57801446	 57804446	 57793446	 57796446
chr8	 57837446	 57841446	 57819446	 57823446
chr8	 57900446	 57904446	 57884446	 57888446
chr8	 57917446	 57920446	 57942446	 57945446
chr8	 57973446	 57982446	 58859446	 58868446
chr8	 58050446	 58056446	 58074446	 58080446
chr8	 58196446	 58200446	 57945446	 57949446
chr8	 58241446	 58245446	 58808446	 58812446
chr8	 58265446	 58270446	 58307446	 58312446
chr8	 58359446	 58362446	 58344446	 58347446
chr8	 58401446	 58405446	 58385446	 58389446
chr8	 58441446	 58446446	 58563446	 58568446
chr8	 58452446	 58457446	 58471446	 58476446
chr8	 58673446	 58678446	 58717446	 58722446
chr8	 58755446	 58758446	 58812446	 58815446
chr8	 58777446	 58780446	 58763446	 58766446
chr8	 58835446	 58839446	 58862446	 58866446
chr8	 58911446	 58914446	 58933446	 58936446
chr8	 58954446	 58957446	 58949446	 58952446
chr8	 59046446	 59054446	 58934446	 58942446
chr8	 59063446	 59075446	 59332446	 59344446
chr8	 59145446	 59148446	 59131446	 59134446
chr8	 59306446	 59311446	 59269446	 59274446
chr8	 59387446	 59390446	 59248446	 59251446
chr8	 59399446	 59404446	 59350446	 59355446
chr8	 59568446	 59575446	 59825446	 59832446
chr8	 59595446	 59598446	 59644446	 59647446
chr8	 59724446	 59730446	 59752446	 59758446
chr8	 59783446	 59786446	 59808446	 59811446
chr8	 59795446	 59800446	 59909446	 59914446
chr8	 59939446	 59945446	 59909446	 59915446
chr8	 59979446	 59983446	 59911446	 59915446
chr8	 60012446	 60019446	 60054446	 60061446
chr8	 60127446	 60131446	 60058446	 60062446
chr8	 60192446	 60196446	 60231446	 60235446
chr8	 60279446	 60283446	 59888446	 59892446
chr8	 60467446	 60471446	 60439446	 60443446
chr8	 60529446	 60536446	 60551446	 60558446
chr8	 60954446	 60957446	 60937446	 60940446
chr8	 61117446	 61121446	 61133446	 61137446
chr8	 61148446	 61152446	 61128446	 61132446
chr8	 61285446	 61289446	 61520446	 61524446
chr8	 61294446	 61299446	 61314446	 61319446
chr8	 61546446	 61557446	 61515446	 61526446
chr8	 61558446	 61562446	 61620446	 61624446
chr8	 61585446	 61594446	 61456446	 61465446
chr8	 61808446	 61812446	 61604446	 61608446
chr8	 61859446	 61862446	 62040446	 62043446
chr8	 61948446	 61952446	 61990446	 61994446
chr8	 61962446	 61966446	 56421446	 56425446
chr8	 62002446	 62008446	 61990446	 61996446
chr8	 62053446	 62056446	 62078446	 62081446
chr8	 62216446	 62220446	 62204446	 62208446
chr8	 62327446	 62331446	 62423446	 62427446
chr8	 62487446	 62491446	 62505446	 62509446
chr8	 62699446	 62702446	 62732446	 62735446
chr8	 62714446	 62719446	 62736446	 62741446
chr8	 62820446	 62827446	 62785446	 62792446
chr8	 62837446	 62841446	 62802446	 62806446
chr8	 63012446	 63016446	 62727446	 62731446
chr8	 63030446	 63034446	 63058446	 63062446
chr8	 63040446	 63044446	 62872446	 62876446
chr8	 63156446	 63159446	 63183446	 63186446
chr8	 63393446	 63396446	 58861446	 58864446
chr8	 63426446	 63429446	 63468446	 63471446
chr8	 63519446	 63524446	 63540446	 63545446
chr8	 63736446	 63739446	 63837446	 63840446
chr8	 63802446	 63807446	 63829446	 63834446
chr8	 63881446	 63884446	 63276446	 63279446
chr8	 64045446	 64049446	 64024446	 64028446
chr8	 64212446	 64215446	 64173446	 64176446
chr8	 64271446	 64277446	 64287446	 64293446
chr8	 64373446	 64377446	 64344446	 64348446
chr8	 64448446	 64452446	 64507446	 64511446
chr8	 64492446	 64498446	 64346446	 64352446
chr8	 64697446	 64702446	 64719446	 64724446
chr8	 64879446	 64884446	 64917446	 64922446
chr8	 65073446	 65076446	 65044446	 65047446
chr8	 65195446	 65198446	 65113446	 65116446
chr8	 65275446	 65278446	 65297446	 65300446
chr8	 65395446	 65401446	 65545446	 65551446
chr8	 65427446	 65438446	 65318446	 65329446
chr8	 65498446	 65504446	 65479446	 65485446
chr8	 65609446	 65615446	 65628446	 65634446
chr8	 65757446	 65763446	 65724446	 65730446
chr8	 65777446	 65780446	 65774446	 65777446
chr8	 65902446	 65907446	 65913446	 65918446
chr8	 65986446	 65990446	 66010446	 66014446
chr8	 66024446	 66028446	 66057446	 66061446
chr8	 66075446	 66078446	 65927446	 65930446
chr8	 66128446	 66131446	 65826446	 65829446
chr8	 66152446	 66156446	 66169446	 66173446
chr8	 66352446	 66363446	 66322446	 66333446
chr8	 66459446	 66462446	 66425446	 66428446
chr8	 66468446	 66472446	 66497446	 66501446
chr8	 66814446	 66817446	 66910446	 66913446
chr8	 66959446	 66963446	 66939446	 66943446
chr8	 67114446	 67118446	 67150446	 67154446
chr8	 67191446	 67194446	 71933446	 71936446
chr8	 67412446	 67415446	 67376446	 67379446
chr8	 67424446	 67430446	 67374446	 67380446
chr8	 67624446	 67628446	 67575446	 67579446
chr8	 68364446	 68369446	 68427446	 68432446
chr8	 68375446	 68384446	 68390446	 68399446
chr8	 68437446	 68440446	 68884446	 68887446
chr8	 68454446	 68458446	 68428446	 68432446
chr8	 68463446	 68466446	 68750446	 68753446
chr8	 68525446	 68529446	 68597446	 68601446
chr8	 68567446	 68570446	 68548446	 68551446
chr8	 68658446	 68664446	 74367446	 74373446
chr8	 68676446	 68679446	 68965446	 68968446
chr8	 68734446	 68737446	 68694446	 68697446
chr8	 68774446	 68777446	 68745446	 68748446
chr8	 68796446	 68800446	 68750446	 68754446
chr8	 68852446	 68855446	 68891446	 68894446
chr8	 68855446	 68858446	 68836446	 68839446
chr8	 68907446	 68911446	 68883446	 68887446
chr8	 68916446	 68919446	 68895446	 68898446
chr8	 68946446	 68950446	 68959446	 68963446
chr8	 68973446	 68976446	 69004446	 69007446
chr8	 69041446	 69044446	 69143446	 69146446
chr8	 69099446	 69103446	 69008446	 69012446
chr8	 69106446	 69112446	 69190446	 69196446
chr8	 69118446	 69122446	 68991446	 68995446
chr8	 69150446	 69155446	 69236446	 69241446
chr8	 69352446	 69356446	 69239446	 69243446
chr8	 69384446	 69387446	 69402446	 69405446
chr8	 69408446	 69415446	 69004446	 69011446
chr8	 69427446	 69434446	 69449446	 69456446
chr8	 69497446	 69507446	 69394446	 69404446
chr8	 69513446	 69516446	 69547446	 69550446
chr8	 69639446	 69643446	 69617446	 69621446
chr8	 69665446	 69670446	 69621446	 69626446
chr8	 69697446	 69700446	 69619446	 69622446
chr8	 69724446	 69727446	 69678446	 69681446
chr8	 69769446	 69772446	 69735446	 69738446
chr8	 69861446	 69865446	 69971446	 69975446
chr8	 69881446	 69885446	 70028446	 70032446
chr8	 69894446	 69901446	 69920446	 69927446
chr8	 69945446	 69948446	 70023446	 70026446
chr8	 70004446	 70007446	 69981446	 69984446
chr8	 70174446	 70179446	 70216446	 70221446
chr8	 70273446	 70279446	 70306446	 70312446
chr8	 70337446	 70342446	 70355446	 70360446
chr8	 70373446	 70377446	 70434446	 70438446
chr8	 70411446	 70414446	 70362446	 70365446
chr8	 70458446	 70462446	 70519446	 70523446
chr8	 70477446	 70481446	 70507446	 70511446
chr8	 70483446	 70495446	 70425446	 70437446
chr8	 70541446	 70545446	 70615446	 70619446
chr8	 70582446	 70589446	 70520446	 70527446
chr8	 70626446	 70629446	 73827446	 73830446
chr8	 70712446	 70719446	 70766446	 70773446
chr8	 70744446	 70749446	 70979446	 70984446
chr8	 70798446	 70802446	 70777446	 70781446
chr8	 70808446	 70812446	 70837446	 70841446
chr8	 70865446	 70871446	 71044446	 71050446
chr8	 70939446	 70943446	 70924446	 70928446
chr8	 70995446	 71006446	 71407446	 71418446
chr8	 71350446	 71353446	 70837446	 70840446
chr8	 71461446	 71465446	 70984446	 70988446
chr8	 72012446	 72016446	 72049446	 72053446
chr8	 72093446	 72096446	 72069446	 72072446
chr8	 72132446	 72136446	 71542446	 71546446
chr8	 72174446	 72181446	 72192446	 72199446
chr8	 72240446	 72244446	 72218446	 72222446
chr8	 72287446	 72291446	 72196446	 72200446
chr8	 72351446	 72355446	 72332446	 72336446
chr8	 72531446	 72535446	 73745446	 73749446
chr8	 72603446	 72606446	 72568446	 72571446
chr8	 72682446	 72686446	 72662446	 72666446
chr8	 72701446	 72704446	 72637446	 72640446
chr8	 72748446	 72754446	 72568446	 72574446
chr8	 72826446	 72830446	 72712446	 72716446
chr8	 72889446	 72892446	 72716446	 72719446
chr8	 72915446	 72918446	 73377446	 73380446
chr8	 72987446	 72990446	 72512446	 72515446
chr8	 73038446	 73041446	 73028446	 73031446
chr8	 73065446	 73069446	 73105446	 73109446
chr8	 73167446	 73171446	 73191446	 73195446
chr8	 73240446	 73250446	 73362446	 73372446
chr8	 73276446	 73280446	 73324446	 73328446
chr8	 73351446	 73354446	 73324446	 73327446
chr8	 73423446	 73427446	 73450446	 73454446
chr8	 73498446	 73504446	 73536446	 73542446
chr8	 73655446	 73661446	 73680446	 73686446
chr8	 73727446	 73730446	 73672446	 73675446
chr8	 73815446	 73818446	 73898446	 73901446
chr8	 73835446	 73839446	 73763446	 73767446
chr8	 73865446	 73869446	 73935446	 73939446
chr8	 73884446	 73889446	 73762446	 73767446
chr8	 73985446	 73988446	 73962446	 73965446
chr8	 73992446	 73997446	 74007446	 74012446
chr8	 74031446	 74039446	 74007446	 74015446
chr8	 74107446	 74112446	 74012446	 74017446
chr8	 74125446	 74128446	 74098446	 74101446
chr8	 74143446	 74147446	 74070446	 74074446
chr8	 74182446	 74185446	 74218446	 74221446
chr8	 74297446	 74301446	 74294446	 74298446
chr8	 74420446	 74425446	 74463446	 74468446
chr8	 74435446	 74438446	 74369446	 74372446
chr8	 74486446	 74489446	 74405446	 74408446
chr8	 74804446	 74814446	 75225445	 75235445
chr8	 74852446	 74857446	 74827446	 74832446
chr8	 74917446	 74921446	 74956446	 74960446
chr8	 74998446	 75009446	 75227445	 75238445
chr8	 75034446	 75040446	 74951446	 74957446
chr8	 75055446	 75058446	 74956446	 74959446
chr8	 75099446	 75102446	 75158446	 75161446
chr8	 75131446	 75134446	 84120445	 84123445
chr8	 75193445	 75197445	 75158446	 75162446
chr8	 75249445	 75253445	 75269445	 75273445
chr8	 75366445	 75370445	 75400445	 75404445
chr8	 75443445	 75447445	 75417445	 75421445
chr8	 75682445	 75686445	 75718445	 75722445
chr8	 75786445	 75792445	 75759445	 75765445
chr8	 76012445	 76017445	 75987445	 75992445
chr8	 76025445	 76028445	 76052445	 76055445
chr8	 76067445	 76072445	 76096445	 76101445
chr8	 76224445	 76227445	 76254445	 76257445
chr8	 76262445	 76265445	 76308445	 76311445
chr8	 76293445	 76296445	 76400445	 76403445
chr8	 76439445	 76442445	 76617445	 76620445
chr8	 76563445	 76566445	 76505445	 76508445
chr8	 76700445	 76703445	 76716445	 76719445
chr8	 77030445	 77034445	 77066445	 77070445
chr8	 77121445	 77124445	 77085445	 77088445
chr8	 77246445	 77249445	 77208445	 77211445
chr8	 77269445	 77279445	 76908445	 76918445
chr8	 77342445	 77345445	 77307445	 77310445
chr8	 77376445	 77380445	 77395445	 77399445
chr8	 77482445	 77486445	 77415445	 77419445
chr8	 77506445	 77511445	 77533445	 77538445
chr8	 77515445	 77518445	 77468445	 77471445
chr8	 77695445	 77699445	 77905445	 77909445
chr8	 77819445	 77824445	 77900445	 77905445
chr8	 77871445	 77875445	 77724445	 77728445
chr8	 78014445	 78017445	 78108445	 78111445
chr8	 78179445	 78183445	 78147445	 78151445
chr8	 78496445	 78499445	 78476445	 78479445
chr8	 78632445	 78638445	 78672445	 78678445
chr8	 78868445	 78871445	 78883445	 78886445
chr8	 79002445	 79006445	 79084445	 79088445
chr8	 79410445	 79420445	 79390445	 79400445
chr8	 79550445	 79556445	 79582445	 79588445
chr8	 79657445	 79663445	 79701445	 79707445
chr8	 79749445	 79753445	 79874445	 79878445
chr8	 79831445	 79835445	 79702445	 79706445
chr8	 79847445	 79850445	 79872445	 79875445
chr8	 79891445	 79896445	 79910445	 79915445
chr8	 80106445	 80112445	 80080445	 80086445
chr8	 80305445	 80312445	 80328445	 80335445
chr8	 80381445	 80387445	 80335445	 80341445
chr8	 80395445	 80400445	 80513445	 80518445
chr8	 80557445	 80575445	 81272445	 81290445
chr8	 80599445	 80602445	 80631445	 80634445
chr8	 80656445	 80659445	 80625445	 80628445
chr8	 80768445	 80775445	 80802445	 80809445
chr8	 81089445	 81092445	 81108445	 81111445
chr8	 81135445	 81143445	 81172445	 81180445
chr8	 81331445	 81334445	 81055445	 81058445
chr8	 81443445	 81446445	 82320445	 82323445
chr8	 81461445	 81465445	 81279445	 81283445
chr8	 81510445	 81529445	 82549445	 82568445
chr8	 81695445	 81706445	 81666445	 81677445
chr8	 81838445	 81841445	 81992445	 81995445
chr8	 81886445	 81893445	 81863445	 81870445
chr8	 81954445	 81958445	 81939445	 81943445
chr8	 81966445	 81975445	 82049445	 82058445
chr8	 82015445	 82018445	 81997445	 82000445
chr8	 82152445	 82158445	 82283445	 82289445
chr8	 82227445	 82234445	 82278445	 82285445
chr8	 82235445	 82238445	 82042445	 82045445
chr8	 82260445	 82265445	 82285445	 82290445
chr8	 82332445	 82336445	 82553445	 82557445
chr8	 82408445	 82425445	 82364445	 82381445
chr8	 82436445	 82441445	 82359445	 82364445
chr8	 82650445	 82654445	 82731445	 82735445
chr8	 82668445	 82673445	 82747445	 82752445
chr8	 82887445	 82890445	 82922445	 82925445
chr8	 82941445	 82948445	 83045445	 83052445
chr8	 82963445	 82967445	 83005445	 83009445
chr8	 82978445	 82982445	 83047445	 83051445
chr8	 83087445	 83091445	 83051445	 83055445
chr8	 83292445	 83295445	 83260445	 83263445
chr8	 83429445	 83432445	 83456445	 83459445
chr8	 83504445	 83512445	 83534445	 83542445
chr8	 83590445	 83593445	 83615445	 83618445
chr8	 83650445	 83653445	 83670445	 83673445
chr8	 83726445	 83730445	 83765445	 83769445
chr8	 83784445	 83787445	 83768445	 83771445
chr8	 83875445	 83889445	 84048445	 84062445
chr8	 83997445	 84000445	 84125445	 84128445
chr8	 84097445	 84100445	 84063445	 84066445
chr8	 84496445	 84500445	 84518445	 84522445
chr8	 84502445	 84505445	 84537445	 84540445
chr8	 84562445	 84571445	 84530445	 84539445
chr8	 84576445	 84579445	 84596445	 84599445
chr8	 84737445	 84740445	 84705445	 84708445
chr8	 84829445	 84839445	 84537445	 84547445
chr8	 84913445	 84922445	 84687445	 84696445
chr8	 84969445	 84974445	 84892445	 84897445
chr8	 85000445	 85005445	 84946445	 84951445
chr8	 85095445	 85099445	 85223445	 85227445
chr8	 85107445	 85113445	 85165445	 85171445
chr8	 85129445	 85133445	 84939445	 84943445
chr8	 85138445	 85142445	 85237445	 85241445
chr8	 85149445	 85152445	 85067445	 85070445
chr8	 85355445	 85365445	 85383445	 85393445
chr8	 85464445	 85468445	 85497445	 85501445
chr8	 85713445	 85716445	 85675445	 85678445
chr8	 85724445	 85742445	 85848445	 85866445
chr8	 85814445	 85819445	 85790445	 85795445
chr8	 86038748	 86042748	 86056748	 86060748
chr8	 86418748	 86422748	 86439748	 86443748
chr8	 86469748	 86474748	 86460748	 86465748
chr8	 86987884	 86995884	 87009884	 87017884
chr8	 87033884	 87039884	 87018884	 87024884
chr8	 87055884	 87059884	 87073884	 87077884
chr8	 87137884	 87140884	 87164884	 87167884
chr8	 87240884	 87244884	 87361884	 87365884
chr8	 87332884	 87335884	 87123884	 87126884
chr8	 87561884	 87564884	 87585884	 87588884
chr8	 87632884	 87635884	 87654884	 87657884
chr8	 87783884	 87786884	 87738884	 87741884
chr8	 87951884	 87957884	 87920884	 87926884
chr8	 88001884	 88010884	 88034884	 88043884
chr8	 88053884	 88059884	 88034884	 88040884
chr8	 88190884	 88195884	 88213884	 88218884
chr8	 88251884	 88254884	 88272884	 88275884
chr8	 88306884	 88310884	 88414884	 88418884
chr8	 88459884	 88463884	 88426884	 88430884
chr8	 88484884	 88488884	 88511884	 88515884
chr8	 88535884	 88538884	 88514884	 88517884
chr8	 88594884	 88598884	 88578884	 88582884
chr8	 89082884	 89087884	 88797884	 88802884
chr8	 89185884	 89191884	 89131884	 89137884
chr8	 89333884	 89337884	 89308884	 89312884
chr8	 89527884	 89531884	 89369884	 89373884
chr8	 89760884	 89763884	 89742884	 89745884
chr8	 89850884	 89855884	 89829884	 89834884
chr8	 89993884	 89997884	 89959884	 89963884
chr8	 90201884	 90206884	 90266884	 90271884
chr8	 90207884	 90219884	 90176884	 90188884
chr8	 90223884	 90227884	 90243884	 90247884
chr8	 90363884	 90367884	 90422884	 90426884
chr8	 90475884	 90478884	 90668879	 90671879
chr8	 90605884	 90608884	 90676879	 90679879
chr8	 90635884	 90639884	 90666879	 90670879
chr8	 90731878	 90734878	 90671879	 90674879
chr8	 90876830	 90879830	 90928826	 90931826
chr8	 90882830	 90886830	 90848833	 90852833
chr8	 90950824	 90954824	 90988824	 90992824
chr8	 91187824	 91191824	 90995824	 90999824
chr8	 91299824	 91303824	 91312824	 91316824
chr8	 91395824	 91399824	 91410824	 91414824
chr8	 91461824	 91464824	 91854824	 91857824
chr8	 91649824	 91652824	 90989824	 90992824
chr8	 91793824	 91798824	 91771824	 91776824
chr8	 92035824	 92040824	 92078824	 92083824
chr8	 92064824	 92071824	 92078824	 92085824
chr8	 92263824	 92271824	 92208824	 92216824
chr8	 92341824	 92347824	 92172824	 92178824
chr8	 92354824	 92360824	 92295824	 92301824
chr8	 92404824	 92408824	 92414824	 92418824
chr8	 92813824	 92817824	 92851824	 92855824
chr8	 92869824	 92873824	 92899824	 92903824
chr8	 92964824	 92968824	 93308824	 93312824
chr8	 92971824	 92976824	 93002824	 93007824
chr8	 93181824	 93184824	 93310824	 93313824
chr8	 93200824	 93204824	 93220824	 93224824
chr8	 93448824	 93452824	 93233824	 93237824
chr8	 93467824	 93476824	 93565824	 93574824
chr8	 93492824	 93496824	 93425824	 93429824
chr8	 93517824	 93522824	 93315824	 93320824
chr8	 93552824	 93555824	 93604824	 93607824
chr8	 93590824	 93594824	 93605824	 93609824
chr8	 93623824	 93626824	 93630824	 93633824
chr8	 93905824	 93908824	 93877824	 93880824
chr8	 94034824	 94037824	 94184824	 94187824
chr8	 94088824	 94091824	 93425824	 93428824
chr8	 94155824	 94160824	 94201824	 94206824
chr8	 94253824	 94256824	 94138824	 94141824
chr8	 94300824	 94304824	 95210824	 95214824
chr8	 94379824	 94386824	 94341824	 94348824
chr8	 94389824	 94396824	 95099824	 95106824
